,NAME OF ISSUER,TITLE OF CLASS,CUSIP,VALUE (x$1000),SHRS OR PRN AMT,SH/ PRN,PUT/ CALL,INVESTMENT DISCRETION,OTHER MANAGER,VOTING AUTHORITY SOLE,SHARED,NONE,date,Value % at Quarter
4172,US BANCORP DEL,COM NEW,902973304,166755,4840500,SH, ,DFND,"2,4,11",4840500,0,0,2020-05-15,0.0009500256160245709
4173,US BANCORP DEL,COM NEW,902973304,837386,24307300,SH, ,DFND,"4,5",24307300,0,0,2020-05-15,0.004770700431773268
4174,US BANCORP DEL,COM NEW,902973304,40479,1175000,SH, ,DFND,"4,6",1175000,0,0,2020-05-15,0.0002306142958895302
4175,US BANCORP DEL,COM NEW,902973304,436802,12679300,SH, ,DFND,"4,8,11",12679300,0,0,2020-05-15,0.0024885196193863133
4176,US BANCORP DEL,COM NEW,902973304,144855,4204800,SH, ,DFND,"4,5,9",4204800,0,0,2020-05-15,0.000825258376715776
4177,US BANCORP DEL,COM NEW,902973304,130531,3789000,SH, ,DFND,"4,10",3789000,0,0,2020-05-15,0.0007436526262199231
4178,US BANCORP DEL,COM NEW,902973304,2593342,75278443,SH, ,DFND,"4,11",75278443,0,0,2020-05-15,0.014774617439431459
4179,US BANCORP DEL,COM NEW,902973304,60115,1745000,SH, ,DFND,"4,14",1745000,0,0,2020-05-15,0.00034248322333553467
4180,UNITED CONTL HLDGS INC,COM,910047109,178852,5668831,SH, ,DFND,"4,8,11",5668831,0,0,2020-05-15,0.001018943848623589
4181,UNITED CONTL HLDGS INC,COM,910047109,520221,16488777,SH, ,DFND,"4,11",16488777,0,0,2020-05-15,0.002963768858468522
4182,UNITED PARCEL SERVICE INC,CL B,911312106,5549,59400,SH, ,DFND,4,59400,0,0,2020-05-15,3.161339775910974e-05
4183,VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,10183,43000,SH, ,DFND,4,43000,0,0,2020-05-15,5.801391771148215e-05
4184,VERISIGN INC,COM,92343E102,884266,4910132,SH, ,DFND,4,4910132,0,0,2020-05-15,0.0050377820837731
4185,VERISIGN INC,COM,92343E102,1423698,7905481,SH, ,DFND,"4,8,11",7905481,0,0,2020-05-15,0.008110998587646245
4186,VISA INC,COM CL A,92826C839,52090,323300,SH, ,DFND,4,323300,0,0,2020-05-15,0.0002967637212600516
4187,VISA INC,COM CL A,92826C839,1649733,10239160,SH, ,DFND,"4,8,11",10239160,0,0,2020-05-15,0.009398750319936814
4188,WELLS FARGO & CO NEW,COM,949746101,51660,1800000,SH, ,DFND,4,1800000,0,0,2020-05-15,0.0002943139535475958
4189,WELLS FARGO & CO NEW,COM,949746101,12915,450000,SH, ,DFND,"1,2,4,11",450000,0,0,2020-05-15,7.357848838689895e-05
4190,WELLS FARGO & CO NEW,COM,949746101,152210,5303500,SH, ,DFND,"2,4,11",5303500,0,0,2020-05-15,0.0008671607988672001
4191,WELLS FARGO & CO NEW,COM,949746101,195529,6812857,SH, ,DFND,"3,4,5",6812857,0,0,2020-05-15,0.0011139549559273684
4192,WELLS FARGO & CO NEW,COM,949746101,1614004,56237071,SH, ,DFND,"4,5",56237071,0,0,2020-05-15,0.009195197411568599
4193,WELLS FARGO & CO NEW,COM,949746101,23534,820000,SH, ,DFND,"4,6",820000,0,0,2020-05-15,0.00013407635661612696
4194,WELLS FARGO & CO NEW,COM,949746101,48790,1700000,SH, ,DFND,"4,7",1700000,0,0,2020-05-15,0.00027796317835050715
4195,WELLS FARGO & CO NEW,COM,949746101,735383,25623100,SH, ,DFND,"4,8,11",25623100,0,0,2020-05-15,0.004189575650439249
4196,WELLS FARGO & CO NEW,COM,949746101,245873,8567000,SH, ,DFND,"4,5,9",8567000,0,0,2020-05-15,0.0014007714808480067
4197,WELLS FARGO & CO NEW,COM,949746101,1279257,44573430,SH, ,DFND,"4,10",44573430,0,0,2020-05-15,0.007288098824495485
4198,WELLS FARGO & CO NEW,COM,949746101,4733440,164928240,SH, ,DFND,"4,11",164928240,0,0,2020-05-15,0.026967042978713354
4199,WELLS FARGO & CO NEW,COM,949746101,80016,2788000,SH, ,DFND,"4,12",2788000,0,0,2020-05-15,0.00045586189134851773
4200,WELLS FARGO & CO NEW,COM,949746101,46199,1609720,SH, ,DFND,"4,13",1609720,0,0,2020-05-15,0.00026320190359940723
4201,WELLS FARGO & CO NEW,COM,949746101,57400,2000000,SH, ,DFND,"4,14",2000000,0,0,2020-05-15,0.0003270155039417731
4202,AXALTA COATING SYS LTD,COM,G0750C108,54055,3130000,SH, ,DFND,4,3130000,0,0,2020-05-15,0.00030795858999255307
4203,AXALTA COATING SYS LTD,COM,G0750C108,354846,20546957,SH, ,DFND,"4,8,11",20546957,0,0,2020-05-15,0.0020216052876606693
4204,AXALTA COATING SYS LTD,COM,G0750C108,6788,393043,SH, ,DFND,"4,11",393043,0,0,2020-05-15,3.867214705151143e-05
4205,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,130396,7898000,SH, ,DFND,4,7898000,0,0,2020-05-15,0.0007428835131008963
4206,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,184763,11190970,SH, ,DFND,"4,8,11",11190970,0,0,2020-05-15,0.0010526196089685334
4207,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,3649,221030,SH, ,DFND,"4,11",221030,0,0,2020-05-15,2.0788842750584146e-05
4208,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,115421,7346968,SH, ,DFND,"4,8,11",7346968,0,0,2020-05-15,0.0006575689282310696
4209,STONECO LTD,COM CL A,G85158106,308410,14166748,SH, ,DFND,"4,11",14166748,0,0,2020-05-15,0.0017570531632523038
4210,LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,10579,1005607,SH, ,DFND,4,1005607,0,0,2020-05-15,6.026998286062748e-05
4211,LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,17097,1625185,SH, ,DFND,"4,8,11",1625185,0,0,2020-05-15,9.740390367408527e-05
4212,LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,13174,1284020,SH, ,DFND,"4,8,11",1284020,0,0,2020-05-15,7.505404614858744e-05
4213,AMAZON COM INC,COM,023135106,1157325,419500,SH, ,DFND,4,419500,0,0,2020-08-14,0.005717693459658248
4214,AMAZON COM INC,COM,023135106,313954,113800,SH, ,DFND,"4,8,11",113800,0,0,2020-08-14,0.0015510705570462452
4215,AMERICAN EXPRESS CO,COM,025816109,185844,1952142,SH, ,DFND,4,1952142,0,0,2020-08-14,0.0009181509284917612
4216,AMERICAN EXPRESS CO,COM,025816109,1639858,17225400,SH, ,DFND,"4,5",17225400,0,0,2020-08-14,0.008101618267442814
4217,AMERICAN EXPRESS CO,COM,025816109,79952,839832,SH, ,DFND,"4,7",839832,0,0,2020-08-14,0.00039499797160399736
4218,AMERICAN EXPRESS CO,COM,025816109,195836,2057100,SH, ,DFND,"4,8,11",2057100,0,0,2020-08-14,0.000967515794064444
4219,AMERICAN EXPRESS CO,COM,025816109,761089,7994634,SH, ,DFND,"4,10",7994634,0,0,2020-08-14,0.0037601137083514455
4220,AMERICAN EXPRESS CO,COM,025816109,11437507,120141879,SH, ,DFND,"4,11",120141879,0,0,2020-08-14,0.05650630459784022
4221,AMERICAN EXPRESS CO,COM,025816109,133253,1399713,SH, ,DFND,"4,13",1399713,0,0,2020-08-14,0.0006583283058603595
4222,APPLE INC,COM,037833100,63110,173000,SH, ,DFND,4,173000,0,0,2020-08-14,0.0003117910995088087
4223,APPLE INC,COM,037833100,350208,960000,SH, ,DFND,"1,2,4,11",960000,0,0,2020-08-14,0.0017301812292311977
4224,APPLE INC,COM,037833100,2212512,6065000,SH, ,DFND,"2,4,11",6065000,0,0,2020-08-14,0.010930780370090848
4225,APPLE INC,COM,037833100,6265370,17174807,SH, ,DFND,"4,5",17174807,0,0,2020-08-14,0.030953677723490808
4226,APPLE INC,COM,037833100,248429,681000,SH, ,DFND,"4,6",681000,0,0,2020-08-14,0.0012273482975736626
4227,APPLE INC,COM,037833100,5612721,15385747,SH, ,DFND,"4,8,11",15385747,0,0,2020-08-14,0.027729305210365717
4228,APPLE INC,COM,037833100,1108262,3038000,SH, ,DFND,"4,5,9",3038000,0,0,2020-08-14,0.005475300705495664
4229,APPLE INC,COM,037833100,4362278,11958000,SH, ,DFND,"4,10",11958000,0,0,2020-08-14,0.02155156796043554
4230,APPLE INC,COM,037833100,68618155,188098012,SH, ,DFND,"4,11",188098012,0,0,2020-08-14,0.3390038027842792
4231,APPLE INC,COM,037833100,247334,678000,SH, ,DFND,"4,12",678000,0,0,2020-08-14,0.00122193851696897
4232,APPLE INC,COM,037833100,344371,944000,SH, ,DFND,"4,14",944000,0,0,2020-08-14,0.001701343887322896
4233,BANK AMER CORP,COM,060505104,93100,3920000,SH, ,DFND,4,3920000,0,0,2020-08-14,0.0004599548623715749
4234,BANK AMER CORP,COM,060505104,282625,11900000,SH, ,DFND,"1,2,4,11",11900000,0,0,2020-08-14,0.001396291546485138
4235,BANK AMER CORP,COM,060505104,197303,8307500,SH, ,DFND,"2,4,11",8307500,0,0,2020-08-14,0.0009747634179430595
4236,BANK AMER CORP,COM,060505104,3325000,140000000,SH, ,DFND,"3,4,5",140000000,0,0,2020-08-14,0.01642695937041339
4237,BANK AMER CORP,COM,060505104,727415,30628000,SH, ,DFND,"4,5",30628000,0,0,2020-08-14,0.003593749368550152
4238,BANK AMER CORP,COM,060505104,49875,2100000,SH, ,DFND,"4,6",2100000,0,0,2020-08-14,0.00024640439055620086
4239,BANK AMER CORP,COM,060505104,7404775,311780000,SH, ,DFND,"4,8,11",311780000,0,0,2020-08-14,0.03658283851791062
4240,BANK AMER CORP,COM,060505104,284976,11999000,SH, ,DFND,"4,5,9",11999000,0,0,2020-08-14,0.0014079065183587747
4241,BANK AMER CORP,COM,060505104,410281,17275000,SH, ,DFND,"4,10",17275000,0,0,2020-08-14,0.0020269682157752107
4242,BANK AMER CORP,COM,060505104,8295854,349299100,SH, ,DFND,"4,11",349299100,0,0,2020-08-14,0.04098515987996433
4243,BANK AMER CORP,COM,060505104,665000,28000000,SH, ,DFND,"4,12",28000000,0,0,2020-08-14,0.0032853918740826777
4244,BANK AMER CORP,COM,060505104,232750,9800000,SH, ,DFND,"4,14",9800000,0,0,2020-08-14,0.0011498871559289373
4245,BANK OF NEW YORK MELLON CORP,COM,064058100,290310,7511249,SH, ,DFND,4,7511249,0,0,2020-08-14,0.0014342588194961538
4246,BANK OF NEW YORK MELLON CORP,COM,064058100,83020,2148000,SH, ,DFND,"1,2,4,11",2148000,0,0,2020-08-14,0.0004101552381749533
4247,BANK OF NEW YORK MELLON CORP,COM,064058100,69335,1793915,SH, ,DFND,"2,4,11",1793915,0,0,2020-08-14,0.0003425453317135676
4248,BANK OF NEW YORK MELLON CORP,COM,064058100,17663,457000,SH, ,DFND,"4,5",457000,0,0,2020-08-14,8.726297243898096e-05
4249,BANK OF NEW YORK MELLON CORP,COM,064058100,29992,776000,SH, ,DFND,"4,6",776000,0,0,2020-08-14,0.00014817364374058298
4250,BANK OF NEW YORK MELLON CORP,COM,064058100,250853,6490384,SH, ,DFND,"4,8,11",6490384,0,0,2020-08-14,0.001239323921487612
4251,BANK OF NEW YORK MELLON CORP,COM,064058100,282879,7319000,SH, ,DFND,"4,5,9",7319000,0,0,2020-08-14,0.0013975464179678703
4252,BANK OF NEW YORK MELLON CORP,COM,064058100,103666,2682169,SH, ,DFND,"4,10",2682169,0,0,2020-08-14,0.0005121555398776766
4253,BANK OF NEW YORK MELLON CORP,COM,064058100,1586186,41039736,SH, ,DFND,"4,11",41039736,0,0,2020-08-14,0.007836455030351437
4254,BANK OF NEW YORK MELLON CORP,COM,064058100,82711,2140000,SH, ,DFND,"4,12",2140000,0,0,2020-08-14,0.0004086286425522592
4255,BARRICK GOLD CORPORATION,COM,067901108,130524,4845000,SH, ,DFND,4,4845000,0,0,2020-08-14,0.0006448458480793495
4256,BARRICK GOLD CORPORATION,COM,067901108,433026,16073701,SH, ,DFND,"4,11",16073701,0,0,2020-08-14,0.0021393384987466553
4257,BIOGEN INC,COM,09062X103,125300,468322,SH, ,DFND,"2,4,11",468322,0,0,2020-08-14,0.000619036995221894
4258,BIOGEN INC,COM,09062X103,46741,174700,SH, ,DFND,"4,11",174700,0,0,2020-08-14,0.0002309210550172909
4259,CHARTER COMMUNICATIONS INC N,CL A,16119P108,2659074,5213461,SH, ,DFND,"4,8,11",5213461,0,0,2020-08-14,0.013136992649901537
4260,COCA COLA CO,COM,191216100,35744,800000,SH, ,DFND,4,800000,0,0,2020-08-14,0.00017659104834167103
4261,COCA COLA CO,COM,191216100,3587053,80283200,SH, ,DFND,"4,5",80283200,0,0,2020-08-14,0.017721616207675026
4262,COCA COLA CO,COM,191216100,81496,1824000,SH, ,DFND,"4,6",1824000,0,0,2020-08-14,0.00040262600927855926
4263,COCA COLA CO,COM,191216100,643892,14411200,SH, ,DFND,"4,8,11",14411200,0,0,2020-08-14,0.003181109089604276
4264,COCA COLA CO,COM,191216100,669771,14990400,SH, ,DFND,"4,10",14990400,0,0,2020-08-14,0.0033089627081146302
4265,COCA COLA CO,COM,191216100,12652447,283179200,SH, ,DFND,"4,11",283179200,0,0,2020-08-14,0.06250864144520564
4266,COCA COLA CO,COM,191216100,158703,3552000,SH, ,DFND,"4,12",3552000,0,0,2020-08-14,0.0007840624760790123
4267,COCA COLA CO,COM,191216100,42893,960000,SH, ,DFND,"4,13",960000,0,0,2020-08-14,0.00021191024609778692
4268,COSTCO WHSL CORP NEW,COM,22160K105,1313919,4333363,SH, ,DFND,"4,11",4333363,0,0,2020-08-14,0.006491336550079455
4269,DAVITA HEALTHCARE PARTNERS I,COM,23918K108,1549726,19582088,SH, ,DFND,4,19582088,0,0,2020-08-14,0.007656326627751357
4270,DAVITA HEALTHCARE PARTNERS I,COM,23918K108,1465157,18513482,SH, ,DFND,"4,8,11",18513482,0,0,2020-08-14,0.0072385186497072995
4271,GENERAL MTRS CO,COM,37045V100,674878,26675000,SH, ,DFND,4,26675000,0,0,2020-08-14,0.003334193529619804
4272,GENERAL MTRS CO,COM,37045V100,629646,24887209,SH, ,DFND,"4,8,11",24887209,0,0,2020-08-14,0.003110727596915281
4273,GENERAL MTRS CO,COM,37045V100,212579,8402338,SH, ,DFND,"4,10",8402338,0,0,2020-08-14,0.0010502335627077016
4274,GENERAL MTRS CO,COM,37045V100,372326,14716453,SH, ,DFND,"4,11",14716453,0,0,2020-08-14,0.0018394538570070784
4275,GLOBE LIFE INC,COM,37959E102,12952,174489,SH, ,DFND,"2,4,11",174489,0,0,2020-08-14,6.39885647415321e-05
4276,GLOBE LIFE INC,COM,37959E102,75112,1011888,SH, ,DFND,"4,5",1011888,0,0,2020-08-14,0.00037108624728736557
4277,GLOBE LIFE INC,COM,37959E102,106841,1439325,SH, ,DFND,"4,10",1439325,0,0,2020-08-14,0.0005278414334118307
4278,GLOBE LIFE INC,COM,37959E102,276731,3728025,SH, ,DFND,"4,11",3728025,0,0,2020-08-14,0.0013671725995590578
4279,JPMORGAN CHASE & CO,COM,46625H100,2088925,22208427,SH, ,DFND,"4,11",22208427,0,0,2020-08-14,0.010320206346719034
4280,JOHNSON & JOHNSON,COM,478160104,46000,327100,SH, ,DFND,4,327100,0,0,2020-08-14,0.0002272601897861702
4281,KRAFT HEINZ CO,COM,500754106,10384494,325634818,SH, ,DFND,4,325634818,0,0,2020-08-14,0.051303958201594474
4282,KROGER CO,COM,501044101,742672,21940079,SH, ,DFND,"4,11",21940079,0,0,2020-08-14,0.0036691256449755344
4283,LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,148716,4308117,SH, ,DFND,4,4308117,0,0,2020-08-14,0.0007347223127008714
4284,LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,268972,7791780,SH, ,DFND,"4,8,11",7791780,0,0,2020-08-14,0.001328839734068821
4285,LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,32221,933391,SH, ,DFND,"4,10",933391,0,0,2020-08-14,0.00015918588206739544
4286,LIBERTY MEDIA CORP DELAWARE,COM A SIRIUSXM,531229409,63071,1827072,SH, ,DFND,"4,11",1827072,0,0,2020-08-14,0.0003115984223913813
4287,LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,509113,14778322,SH, ,DFND,4,14778322,0,0,2020-08-14,0.0025152416739697057
4288,LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,758945,22030333,SH, ,DFND,"4,8,11",22030333,0,0,2020-08-14,0.0037495214073318467
4289,LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,22409,650480,SH, ,DFND,"4,10",650480,0,0,2020-08-14,0.00011071029549822364
4290,LIBERTY MEDIA CORP DELAWARE,COM C SIRIUSXM,531229607,198058,5749156,SH, ,DFND,"4,11",5749156,0,0,2020-08-14,0.0009784934493188978
4291,M & T BK CORP,COM,55261F104,471626,4536174,SH, ,DFND,"4,11",4536174,0,0,2020-08-14,0.0023300394406107023
4292,MASTERCARD INC,CL A,57636Q104,1349798,4564756,SH, ,DFND,"4,8,11",4564756,0,0,2020-08-14,0.00666859455767376
4293,MONDELEZ INTL INC,CL A,609207105,29553,578000,SH, ,DFND,4,578000,0,0,2020-08-14,0.00014600479105979756
4294,MOODYS CORP,COM,615369105,3289597,11973928,SH, ,DFND,"4,8,11",11973928,0,0,2020-08-14,0.01625205301173948
4295,MOODYS CORP,COM,615369105,3487931,12695850,SH, ,DFND,"4,11",12695850,0,0,2020-08-14,0.017231910022197094
4296,PNC FINL SVCS GROUP INC,COM,693475105,562935,5350586,SH, ,DFND,"4,11",5350586,0,0,2020-08-14,0.0027811459768973417
4297,PROCTER & GAMBLE CO,COM,742718109,37712,315400,SH, ,DFND,4,315400,0,0,2020-08-14,0.0001863138321133924
4298,RH,COM,74967X103,189978,763269,SH, ,DFND,4,763269,0,0,2020-08-14,0.0009385747029390661
4299,RH,COM,74967X103,235230,945079,SH, ,DFND,"4,11",945079,0,0,2020-08-14,0.001162139444421757
4300,SPDR S&P 500 ETF TR,TR UNIT,78462F103,12149,39400,SH, ,DFND,4,39400,0,0,2020-08-14,6.0021392298090904e-05
4301,SIRIUS XM HLDGS INC,COM,82968B103,33060,5632059,SH, ,DFND,4,5632059,0,0,2020-08-14,0.00016333091031153885
4302,SIRIUS XM HLDGS INC,COM,82968B103,260440,44367941,SH, ,DFND,"4,8,11",44367941,0,0,2020-08-14,0.001286687909302395
4303,STORE CAP CORP,COM,862121100,71787,3015000,SH, ,DFND,4,3015000,0,0,2020-08-14,0.00035465928791695217
4304,STORE CAP CORP,COM,862121100,509538,21400168,SH, ,DFND,"4,11",21400168,0,0,2020-08-14,0.002517341360505774
4305,SUNCOR ENERGY INC NEW,COM,867224107,180200,10688000,SH, ,DFND,4,10688000,0,0,2020-08-14,0.0008902670912927798
4306,SUNCOR ENERGY INC NEW,COM,867224107,104677,6208618,SH, ,DFND,"4,11",6208618,0,0,2020-08-14,0.0005171503236140639
4307,SUNCOR ENERGY INC NEW,COM,867224107,38861,2304907,SH, ,DFND,"4,12",2304907,0,0,2020-08-14,0.00019199039641913825
4308,SYNCHRONY FINL,COM,87165B103,372022,16788000,SH, ,DFND,4,16788000,0,0,2020-08-14,0.0018379519635789263
4309,SYNCHRONY FINL,COM,87165B103,74014,3340000,SH, ,DFND,"4,8,11",3340000,0,0,2020-08-14,0.00036566164536594784
4310,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,269102,21825000,SH, ,DFND,4,21825000,0,0,2020-08-14,0.0013294819911269125
4311,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,33409,2709585,SH, ,DFND,"4,8,11",2709585,0,0,2020-08-14,0.0001650551234905687
4312,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,225081,18254710,SH, ,DFND,"4,11",18254710,0,0,2020-08-14,0.001111998929940456
4313,US BANCORP DEL,COM NEW,902973304,21734,590275,SH, ,DFND,4,590275,0,0,2020-08-14,0.00010737549923505702
4314,US BANCORP DEL,COM NEW,902973304,141757,3850000,SH, ,DFND,"1,2,4,11",3850000,0,0,2020-08-14,0.0007003417983373506
4315,US BANCORP DEL,COM NEW,902973304,178227,4840500,SH, ,DFND,"2,4,11",4840500,0,0,2020-08-14,0.0008805196053265164
4316,US BANCORP DEL,COM NEW,902973304,894995,24307300,SH, ,DFND,"4,5",24307300,0,0,2020-08-14,0.004421668120818987
4317,US BANCORP DEL,COM NEW,902973304,43264,1175000,SH, ,DFND,"4,6",1175000,0,0,2020-08-14,0.00021374314893280147
4318,US BANCORP DEL,COM NEW,902973304,466852,12679300,SH, ,DFND,"4,8,11",12679300,0,0,2020-08-14,0.0023064537852620247
4319,US BANCORP DEL,COM NEW,902973304,154821,4204800,SH, ,DFND,"4,5,9",4204800,0,0,2020-08-14,0.000764883692236623
4320,US BANCORP DEL,COM NEW,902973304,139511,3789000,SH, ,DFND,"4,10",3789000,0,0,2020-08-14,0.0006892455725490955
4321,US BANCORP DEL,COM NEW,902973304,2753424,74780657,SH, ,DFND,"4,11",74780657,0,0,2020-08-14,0.013603123060908606
4322,US BANCORP DEL,COM NEW,902973304,64251,1745000,SH, ,DFND,"4,14",1745000,0,0,2020-08-14,0.0003174281403032874
4323,UNITED PARCEL SERVICE INC,CL B,911312106,6604,59400,SH, ,DFND,4,59400,0,0,2020-08-14,3.2626658551040607e-05
4324,VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,12187,43000,SH, ,DFND,4,43000,0,0,2020-08-14,6.0209128976609916e-05
4325,VERISIGN INC,COM,92343E102,1015563,4910132,SH, ,DFND,4,4910132,0,0,2020-08-14,0.0050173269591263555
4326,VERISIGN INC,COM,92343E102,1635091,7905481,SH, ,DFND,"4,8,11",7905481,0,0,2020-08-14,0.008078067195166495
4327,VISA INC,COM CL A,92826C839,1929278,9987460,SH, ,DFND,"4,8,11",9987460,0,0,2020-08-14,0.009531480096310496
4328,WELLS FARGO & CO NEW,COM,949746101,20480,800000,SH, ,DFND,4,800000,0,0,2020-08-14,0.00010118018884392969
4329,WELLS FARGO & CO NEW,COM,949746101,134400,5250000,SH, ,DFND,"2,4,11",5250000,0,0,2020-08-14,0.0006639949892882885
4330,WELLS FARGO & CO NEW,COM,949746101,174409,6812857,SH, ,DFND,"3,4,5",6812857,0,0,2020-08-14,0.0008616570095742643
4331,WELLS FARGO & CO NEW,COM,949746101,991500,38730456,SH, ,DFND,"4,5",38730456,0,0,2020-08-14,0.004898445177673647
4332,WELLS FARGO & CO NEW,COM,949746101,7680,300000,SH, ,DFND,"4,6",300000,0,0,2020-08-14,3.7942570816473634e-05
4333,WELLS FARGO & CO NEW,COM,949746101,43520,1700000,SH, ,DFND,"4,7",1700000,0,0,2020-08-14,0.00021500790129335058
4334,WELLS FARGO & CO NEW,COM,949746101,217298,8488213,SH, ,DFND,"4,8,11",8488213,0,0,2020-08-14,0.0010735474939164175
4335,WELLS FARGO & CO NEW,COM,949746101,941515,36777930,SH, ,DFND,"4,10",36777930,0,0,2020-08-14,0.004651497338837522
4336,WELLS FARGO & CO NEW,COM,949746101,3387534,132325529,SH, ,DFND,"4,11",132325529,0,0,2020-08-14,0.016735904777110962
4337,WELLS FARGO & CO NEW,COM,949746101,71373,2788000,SH, ,DFND,"4,12",2788000,0,0,2020-08-14,0.00035261394620887665
4338,WELLS FARGO & CO NEW,COM,949746101,41209,1609720,SH, ,DFND,"4,13",1609720,0,0,2020-08-14,0.00020359054697604973
4339,WELLS FARGO & CO NEW,COM,949746101,51200,2000000,SH, ,DFND,"4,14",2000000,0,0,2020-08-14,0.0002529504721098242
4340,AXALTA COATING SYS LTD,COM,G0750C108,70582,3130000,SH, ,DFND,4,3130000,0,0,2020-08-14,0.0003487060590323362
4341,AXALTA COATING SYS LTD,COM,G0750C108,463334,20546957,SH, ,DFND,"4,8,11",20546957,0,0,2020-08-14,0.002289073321182291
4342,AXALTA COATING SYS LTD,COM,G0750C108,8863,393043,SH, ,DFND,"4,11",393043,0,0,2020-08-14,4.3787110045104925e-05
4343,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,172650,7898000,SH, ,DFND,4,7898000,0,0,2020-08-14,0.0008529667775343975
4344,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,244635,11190970,SH, ,DFND,"4,8,11",11190970,0,0,2020-08-14,0.0012086042723552118
4345,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,4832,221030,SH, ,DFND,"4,11",221030,0,0,2020-08-14,2.387220080536466e-05
4346,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,158033,7346968,SH, ,DFND,"4,8,11",7346968,0,0,2020-08-14,0.0007807523820103877
